scen_id,demand_scenario,refining_scenario,year,demo_group,demo_cat,title,sum_num,sum_den,num_over_den,mortality_level_dem,mortality_delta_dem
BAU historic production,BAU,historic production,2024,asian,Race,Asian,772035.388730639,3847285.01356629,0.200670183261258,54.5677058304134,0
BAU historic production,BAU,historic production,2024,black,Race,Black,516106.858265813,1293179.54364969,0.399099151235584,31.9564070406174,0
BAU historic production,BAU,historic production,2024,dac,DAC,DAC,2299411.7412242,4904842,0.468804446957558,130.639441786819,0
BAU historic production,BAU,historic production,2024,hawaiian_pacisl,Race,Hawaiian or Other Pacific Islander,20828.3117516184,84069.5141773729,0.247751065953278,1.30877994565156,0
BAU historic production,BAU,historic production,2024,hispanic,Race,Hispanic,2378521.07771816,8428074.2556147,0.282214062854705,139.459229053483,0
BAU historic production,BAU,historic production,2024,non_dac,DAC,Non-DAC,2758984.01328918,19197950,0.14371242832121,196.028257225105,0
BAU historic production,BAU,historic production,2024,nonh_other,Race,Other (Non-Hispanic),26022.2257715424,126860.720818522,0.205124372647763,1.66821658422335,0
BAU historic production,BAU,historic production,2024,nonh_two_or_more,Race,Two or more races (Non-Hispanic),142887.560092727,848341.849081609,0.168431582442164,9.6645006291295,0
BAU historic production,BAU,historic production,2024,total_above_poverty,Poverty,Above poverty line,4198955.09340498,20607103.8469401,0.203762504648535,275.986800785711,0
BAU historic production,BAU,historic production,2024,total_below_poverty,Poverty,Below poverty line,859440.661108414,3495688.15305983,0.245857360118388,50.6808982262123,0
BAU historic production,BAU,historic production,2024,white,Race,white,1190286.64080447,9378258.40450366,0.126919795708856,87.2722699237475,0
BAU historic production,BAU,historic production,2025,aialnative,Race,American Indian or Alaska Native,11610.680275288,96722.6985880788,0.120040905028254,0.786631226442663,0
BAU historic production,BAU,historic production,2025,asian,Race,Asian,767130.598066168,3847285.01356629,0.199395312632444,55.9311669408068,0
BAU historic production,BAU,historic production,2025,black,Race,Black,512079.252036623,1293179.54364969,0.395984652364203,32.6622781726965,0
BAU historic production,BAU,historic production,2025,dac,DAC,DAC,2286373.00007904,4904842,0.466146106251544,133.671167918871,0
BAU historic production,BAU,historic production,2025,hawaiian_pacisl,Race,Hawaiian or Other Pacific Islander,20674.8601434357,84069.5141773729,0.245925771615798,1.33813362601501,0
BAU historic production,BAU,historic production,2025,hispanic,Race,Hispanic,2364926.07867246,8428074.2556147,0.280601001717204,142.720505902211,0
BAU historic production,BAU,historic production,2025,non_dac,DAC,Non-DAC,2737814.57852935,19197950,0.142609735858743,200.574212191451,0
BAU historic production,BAU,historic production,2025,nonh_other,Race,Other (Non-Hispanic),25799.2348520136,126860.720818522,0.203366610922227,1.70399805853655,0
BAU historic production,BAU,historic production,2025,nonh_two_or_more,Race,Two or more races (Non-Hispanic),141633.885339028,848341.849081609,0.166953788136654,9.87302906622686,0
BAU historic production,BAU,historic production,2025,total_above_poverty,Poverty,Above poverty line,4170417.21767129,20607103.8469401,0.20237764843848,282.433950295393,0
BAU historic production,BAU,historic production,2025,total_below_poverty,Poverty,Below poverty line,853770.3609371,3495688.15305983,0.24423527601848,51.8114298149295,0
BAU historic production,BAU,historic production,2025,white,Race,white,1180332.98922337,9378258.40450366,0.125858441761057,89.229637117386,0
BAU historic production,BAU,historic production,2026,aialnative,Race,American Indian or Alaska Native,11510.2509358036,96722.6985880788,0.119002582680445,0.799358458454949,0
BAU historic production,BAU,historic production,2026,asian,Race,Asian,762022.611438158,3847285.01356629,0.198067626586311,57.0522130042852,0
BAU historic production,BAU,historic production,2026,black,Race,Black,507855.806045402,1293179.54364969,0.392718712988685,33.2284010655101,0
BAU historic production,BAU,historic production,2026,dac,DAC,DAC,2272737.44612089,4904842,0.46336608725029,136.186810135254,0
BAU historic production,BAU,historic production,2026,hawaiian_pacisl,Race,Hawaiian or Other Pacific Islander,20514.9944362607,84069.5141773729,0.244024182095039,1.36192353676861,0
BAU historic production,BAU,historic production,2026,hispanic,Race,Hispanic,2350775.00210753,8428074.2556147,0.278921961388922,145.426332634706,0
BAU historic production,BAU,historic production,2026,non_dac,DAC,Non-DAC,2715817.8904883,19197950,0.141463952687047,204.229622852482,0
BAU historic production,BAU,historic production,2026,nonh_other,Race,Other (Non-Hispanic),25566.0797329714,126860.720818522,0.201528728262111,1.73227508304767,0
BAU historic production,BAU,historic production,2026,nonh_two_or_more,Race,Two or more races (Non-Hispanic),140327.269240967,848341.849081609,0.165413588157747,10.0371037438548,0
BAU historic production,BAU,historic production,2026,total_above_poverty,Poverty,Above poverty line,4140688.23847759,20607103.8469401,0.200934991604482,287.683128613273,0
BAU historic production,BAU,historic production,2026,total_below_poverty,Poverty,Below poverty line,847867.098131609,3495688.15305983,0.242546549064869,52.7333043744655,0
BAU historic production,BAU,historic production,2026,white,Race,white,1169983.32267209,9378258.40450366,0.12475486089296,90.7788254611087,0
BAU historic production,BAU,historic production,2027,aialnative,Race,American Indian or Alaska Native,11439.4678462639,96722.6985880788,0.118270768012606,0.81529651944766,0
BAU historic production,BAU,historic production,2027,asian,Race,Asian,758352.015868684,3847285.01356629,0.19711355233485,58.3659308345648,0
BAU historic production,BAU,historic production,2027,black,Race,Black,504747.824705045,1293179.54364969,0.390315348849792,33.9044415030186,0
BAU historic production,BAU,historic production,2027,dac,DAC,DAC,2262806.42754703,4904842,0.461341349537259,139.056226451688,0
BAU historic production,BAU,historic production,2027,hawaiian_pacisl,Race,Hawaiian or Other Pacific Islander,20399.9057899055,84069.5141773729,0.242655212053029,1.39045462768191,0
BAU historic production,BAU,historic production,2027,hispanic,Race,Hispanic,2340628.49015812,8428074.2556147,0.277718066923629,148.537306772085,0
BAU historic production,BAU,historic production,2027,non_dac,DAC,Non-DAC,2700119.88938096,19197950,0.1406462611571,208.681448020672,0
BAU historic production,BAU,historic production,2027,nonh_other,Race,Other (Non-Hispanic),25396.0882845962,126860.720818522,0.200188743377282,1.76736764490253,0
BAU historic production,BAU,historic production,2027,nonh_two_or_more,Race,Two or more races (Non-Hispanic),139384.732735377,848341.849081609,0.164302554313772,10.2428683385248,0
BAU historic production,BAU,historic production,2027,total_above_poverty,Poverty,Above poverty line,4119297.2710238,20607103.8469401,0.199896953090547,293.916149186396,0
BAU historic production,BAU,historic production,2027,total_below_poverty,Poverty,Below poverty line,843629.045904173,3495688.15305983,0.241334183418429,53.8215252859636,0
BAU historic production,BAU,historic production,2027,white,Race,white,1162577.79153999,9378258.40450366,0.123965212025049,92.7140082321339,0
BAU historic production,BAU,historic production,2028,aialnative,Race,American Indian or Alaska Native,11467.696799575,96722.6985880788,0.11856262249685,0.841104671583226,0
BAU historic production,BAU,historic production,2028,asian,Race,Asian,759483.440911957,3847285.01356629,0.197407636354954,60.2205224386948,0
BAU historic production,BAU,historic production,2028,black,Race,Black,505369.450285835,1293179.54364969,0.390796044344739,34.9191289371115,0
BAU historic production,BAU,historic production,2028,dac,DAC,DAC,2265254.79566869,4904842,0.461840523235752,143.059428397743,0
BAU historic production,BAU,historic production,2028,hawaiian_pacisl,Race,Hawaiian or Other Pacific Islander,20434.4313573315,84069.5141773729,0.243065890855729,1.43294594333588,0
BAU historic production,BAU,historic production,2028,hispanic,Race,Hispanic,2343858.44621931,8428074.2556147,0.278101304655433,152.918866245162,0
BAU historic production,BAU,historic production,2028,non_dac,DAC,Non-DAC,2705463.57483648,19197950,0.140924607827215,215.427547590537,0
BAU historic production,BAU,historic production,2028,nonh_other,Race,Other (Non-Hispanic),25437.2415786782,126860.720818522,0.200513140825259,1.82253949933178,0
BAU historic production,BAU,historic production,2028,nonh_two_or_more,Race,Two or more races (Non-Hispanic),139658.900198716,848341.849081609,0.164625734719921,10.5702812348627,0
BAU historic production,BAU,historic production,2028,total_above_poverty,Poverty,Above poverty line,4125764.23371779,20607103.8469401,0.200210775097851,303.055992663537,0
BAU historic production,BAU,historic production,2028,total_below_poverty,Poverty,Below poverty line,844954.136787395,3495688.15305983,0.241713247804382,55.4309833247422,0
BAU historic production,BAU,historic production,2028,white,Race,white,1165008.76315378,9378258.40450366,0.124224425570777,95.7615870181976,0
BAU historic production,BAU,historic production,2029,aialnative,Race,American Indian or Alaska Native,11505.0006984325,96722.6985880788,0.118948301343719,0.868184074610013,0
BAU historic production,BAU,historic production,2029,asian,Race,Asian,760971.450396974,3847285.01356629,0.197794405071015,62.1530704175403,0
BAU historic production,BAU,historic production,2029,black,Race,Black,506184.199849808,1293179.54364969,0.391426080265099,35.9737266353833,0
BAU historic production,BAU,historic production,2029,dac,DAC,DAC,2268459.78219521,4904842,0.462493956420046,147.213447420809,0
BAU historic production,BAU,historic production,2029,hawaiian_pacisl,Race,Hawaiian or Other Pacific Islander,20479.8946447967,84069.5141773729,0.243606672944338,1.47727817858728,0
BAU historic production,BAU,historic production,2029,hispanic,Race,Hispanic,2348102.86004776,8428074.2556147,0.278604908883364,157.478888788365,0
BAU historic production,BAU,historic production,2029,non_dac,DAC,Non-DAC,2712511.73685004,19197950,0.141291738797634,222.478699769123,0
BAU historic production,BAU,historic production,2029,nonh_other,Race,Other (Non-Hispanic),25491.3822476026,126860.720818522,0.200939913340621,1.88000258526283,0
BAU historic production,BAU,historic production,2029,nonh_two_or_more,Race,Two or more races (Non-Hispanic),140020.38818073,848341.849081609,0.165051845941954,10.9124509862796,0
BAU historic production,BAU,historic production,2029,total_above_poverty,Poverty,Above poverty line,4134273.65910518,20607103.8469401,0.200623711600263,312.582901553515,0
BAU historic production,BAU,historic production,2029,total_below_poverty,Poverty,Below poverty line,846697.859940088,3495688.15305983,0.242212068945269,57.1092456364174,0
BAU historic production,BAU,historic production,2029,white,Race,white,1168216.34297916,9378258.40450366,0.124566448544237,98.9485455239037,0
BAU historic production,BAU,historic production,2030,aialnative,Race,American Indian or Alaska Native,11560.9264439347,96722.6985880788,0.119526508386312,0.898619149288023,0
BAU historic production,BAU,historic production,2030,asian,Race,Asian,763189.102793419,3847285.01356629,0.198370825166907,64.2788316596073,0
BAU historic production,BAU,historic production,2030,black,Race,Black,507393.507487266,1293179.54364969,0.392361223140963,37.1269048454319,0
BAU historic production,BAU,historic production,2030,dac,DAC,DAC,2273208.58474017,4904842,0.463462143070086,151.743197855206,0
BAU historic production,BAU,historic production,2030,hawaiian_pacisl,Race,Hawaiian or Other Pacific Islander,20547.7580905188,84069.5141773729,0.244413903084612,1.52610956953284,0
BAU historic production,BAU,historic production,2030,hispanic,Race,Hispanic,2354421.81314329,8428074.2556147,0.279354659408085,162.48654229623,0
BAU historic production,BAU,historic production,2030,non_dac,DAC,Non-DAC,2723053.8175125,19197950,0.141840864129373,230.310136449808,0
BAU historic production,BAU,historic production,2030,nonh_other,Race,Other (Non-Hispanic),25572.1135137065,126860.720818522,0.201576290507509,1.9434851565817,0
BAU historic production,BAU,historic production,2030,nonh_two_or_more,Race,Two or more races (Non-Hispanic),140560.865702573,848341.849081609,0.165688944680426,11.2926927539271,0
BAU historic production,BAU,historic production,2030,total_above_poverty,Poverty,Above poverty line,4146963.89902667,20607103.8469401,0.201239530301219,323.089313472543,0
BAU historic production,BAU,historic production,2030,total_below_poverty,Poverty,Below poverty line,849298.503226008,3495688.15305983,0.242956026407162,58.964020832471,0
BAU historic production,BAU,historic production,2030,white,Race,white,1173016.31507795,9378258.40450366,0.125078267678639,102.500148874414,0
BAU historic production,BAU,historic production,2031,aialnative,Race,American Indian or Alaska Native,11606.9940146025,96722.6985880788,0.120002793388078,0.92830337628311,0
BAU historic production,BAU,historic production,2031,asian,Race,Asian,765024.4789683,3847285.01356629,0.198847882668082,66.387853527828,0
BAU historic production,BAU,historic production,2031,black,Race,Black,508401.785168915,1293179.54364969,0.393140911999018,38.2616870810133,0
BAU historic production,BAU,historic production,2031,dac,DAC,DAC,2277152.10861291,4904842,0.46426614937095,156.201154368759,0
BAU historic production,BAU,historic production,2031,hawaiian_pacisl,Race,Hawaiian or Other Pacific Islander,20604.0218086453,84069.5141773729,0.2450831554132,1.57398420939789,0
BAU historic production,BAU,historic production,2031,hispanic,Race,Hispanic,2359635.2466928,8428074.2556147,0.279973238859498,167.407301087917,0
BAU historic production,BAU,historic production,2031,non_dac,DAC,Non-DAC,2731742.17820885,19197950,0.142293431236608,238.033029771604,0
BAU historic production,BAU,historic production,2031,nonh_other,Race,Other (Non-Hispanic),25639.0570691823,126860.720818522,0.202103983831683,2.00612185367644,0
BAU historic production,BAU,historic production,2031,nonh_two_or_more,Race,Two or more races (Non-Hispanic),141008.037225536,848341.849081609,0.166216057097957,11.6669517297389,0
BAU historic production,BAU,historic production,2031,total_above_poverty,Poverty,Above poverty line,4157449.93380618,20607103.8469401,0.201748385638553,333.450779658622,0
BAU historic production,BAU,historic production,2031,total_below_poverty,Poverty,Below poverty line,851444.353015607,3495688.15305983,0.243569882591021,60.7834044817421,0
BAU historic production,BAU,historic production,2031,white,Race,white,1176974.66587378,9378258.40450366,0.125500345064982,106.001981274509,0
BAU historic production,BAU,historic production,2032,aialnative,Race,American Indian or Alaska Native,11607.1581890256,96722.6985880788,0.120004490760313,0.958345215738106,0
BAU historic production,BAU,historic production,2032,asian,Race,Asian,765038.640015729,3847285.01356629,0.198851563457881,68.6694988919921,0
BAU historic production,BAU,historic production,2032,black,Race,Black,508408.471543338,1293179.54364969,0.393146082490971,39.4643898996368,0
BAU historic production,BAU,historic production,2032,dac,DAC,DAC,2277201.62494597,4904842,0.464276244769142,160.933935141325,0
BAU historic production,BAU,historic production,2032,hawaiian_pacisl,Race,Hawaiian or Other Pacific Islander,20604.2650129892,84069.5141773729,0.245086048308993,1.62403317401913,0
BAU historic production,BAU,historic production,2032,hispanic,Race,Hispanic,2359694.41274793,8428074.2556147,0.279980258975048,172.587028183274,0
BAU historic production,BAU,historic production,2032,non_dac,DAC,Non-DAC,2731793.88786981,19197950,0.142296124735704,246.207927615092,0
BAU historic production,BAU,historic production,2032,nonh_other,Race,Other (Non-Hispanic),25639.3846125975,126860.720818522,0.202106565745242,2.0722728741473,0
BAU historic production,BAU,historic production,2032,nonh_two_or_more,Race,Two or more races (Non-Hispanic),141009.562327545,848341.849081609,0.166217854842594,12.059816337981,0
BAU historic production,BAU,historic production,2032,total_above_poverty,Poverty,Above poverty line,4157532.24935732,20607103.8469401,0.201752380161595,344.459127049941,0
BAU historic production,BAU,historic production,2032,total_below_poverty,Poverty,Below poverty line,851463.263458485,3495688.15305983,0.24357529223915,62.682735706478,0
BAU historic production,BAU,historic production,2032,white,Race,white,1176993.61836664,9378258.40450366,0.125502365961831,109.706478179629,0
BAU historic production,BAU,historic production,2033,aialnative,Race,American Indian or Alaska Native,11607.9981299385,96722.6985880788,0.120013174770635,0.988088664355009,0
BAU historic production,BAU,historic production,2033,asian,Race,Asian,765091.912099352,3847285.01356629,0.198865410127268,70.9584973852991,0
BAU historic production,BAU,historic production,2033,black,Race,Black,508445.13066883,1293179.54364969,0.393174430546484,40.6768834465046,0
BAU historic production,BAU,historic production,2033,dac,DAC,DAC,2277357.90125456,4904842,0.464308106408842,165.726924697693,0
BAU historic production,BAU,historic production,2033,hawaiian_pacisl,Race,Hawaiian or Other Pacific Islander,20605.7349207181,84069.5141773729,0.24510353274129,1.67389332208215,0
BAU historic production,BAU,historic production,2033,hispanic,Race,Hispanic,2359855.98093891,8428074.2556147,0.279999429213239,177.806653346714,0
BAU historic production,BAU,historic production,2033,non_dac,DAC,Non-DAC,2731989.02119318,19197950,0.142306289014878,254.334909057146,0
BAU historic production,BAU,historic production,2033,nonh_other,Race,Other (Non-Hispanic),25641.2598957276,126860.720818522,0.202121347965602,2.13836839076597,0
BAU historic production,BAU,historic production,2033,nonh_two_or_more,Race,Two or more races (Non-Hispanic),141019.912659418,848341.849081609,0.166230055504254,12.4498971344443,0
BAU historic production,BAU,historic production,2033,total_above_poverty,Poverty,Above poverty line,4157824.19908436,20607103.8469401,0.201766547592846,355.474457136928,0
BAU historic production,BAU,historic production,2033,total_below_poverty,Poverty,Below poverty line,851522.723363382,3495688.15305983,0.243592301738366,64.587376617912,0
BAU historic production,BAU,historic production,2033,white,Race,white,1177078.99313484,9378258.40450366,0.12551146943974,113.369552064673,0
BAU historic production,BAU,historic production,2034,aialnative,Race,American Indian or Alaska Native,11608.7416672643,96722.6985880788,0.120020862080197,1.016517428673,0
BAU historic production,BAU,historic production,2034,asian,Race,Asian,765139.037282196,3847285.01356629,0.19887765907235,73.1707483238434,0
BAU historic production,BAU,historic production,2034,black,Race,Black,508477.567711359,1293179.54364969,0.393199513716635,41.8466632647216,0
BAU historic production,BAU,historic production,2034,dac,DAC,DAC,2277496.11024037,4904842,0.464336284479779,170.358289370865,0
BAU historic production,BAU,historic production,2034,hawaiian_pacisl,Race,Hawaiian or Other Pacific Islander,20607.0355220558,84069.5141773729,0.245119003287903,1.72187610641774,0
BAU historic production,BAU,historic production,2034,hispanic,Race,Hispanic,2359998.88969298,8428074.2556147,0.280016385489339,182.845713426917,0
BAU historic production,BAU,historic production,2034,non_dac,DAC,Non-DAC,2732161.72113115,19197950,0.142315284763798,262.14829034405,0
BAU historic production,BAU,historic production,2034,nonh_other,Race,Other (Non-Hispanic),25642.9196765557,126860.720818522,0.202134431454466,2.20170342619357,0
BAU historic production,BAU,historic production,2034,nonh_two_or_more,Race,Two or more races (Non-Hispanic),141029.074586241,848341.849081609,0.166240855309584,12.8240497120895,0
BAU historic production,BAU,historic production,2034,total_above_poverty,Poverty,Above poverty line,4158082.501879,20607103.8469401,0.201779082240925,366.083930402601,0
BAU historic production,BAU,historic production,2034,total_below_poverty,Poverty,Below poverty line,851575.329492499,3495688.15305983,0.243607350600511,66.4226493123137,0
BAU historic production,BAU,historic production,2034,white,Race,white,1177154.56523287,9378258.40450366,0.125519527662787,116.87930802606,0
BAU historic production,BAU,historic production,2035,aialnative,Race,American Indian or Alaska Native,11609.3928203579,96722.6985880788,0.120027594244447,1.04775831021636,0
BAU historic production,BAU,historic production,2035,asian,Race,Asian,765180.271441774,3847285.01356629,0.198888376801718,75.5891113367386,0
BAU historic production,BAU,historic production,2035,black,Race,Black,508505.95849376,1293179.54364969,0.393221467963081,43.1428498083355,0
BAU historic production,BAU,historic production,2035,dac,DAC,DAC,2277617.00361074,4904842,0.46436093224017,175.476107881633,0
BAU historic production,BAU,historic production,2035,hawaiian_pacisl,Race,Hawaiian or Other Pacific Islander,20608.1738670048,84069.5141773729,0.245132543808031,1.77471949262284,0
BAU historic production,BAU,historic production,2035,hispanic,Race,Hispanic,2360123.91572752,8428074.2556147,0.280031219961693,188.394480901897,0
BAU historic production,BAU,historic production,2035,non_dac,DAC,Non-DAC,2732312.92265818,19197950,0.142323160684249,270.684323911369,0
BAU historic production,BAU,historic production,2035,nonh_other,Race,Other (Non-Hispanic),25644.3729357925,126860.720818522,0.202145887003728,2.27137352762498,0
BAU historic production,BAU,historic production,2035,nonh_two_or_more,Race,Two or more races (Non-Hispanic),141037.097643479,848341.849081609,0.166250312649507,13.2344590959087,0
BAU historic production,BAU,historic production,2035,total_above_poverty,Poverty,Above poverty line,4158308.558982,20607103.8469401,0.201790052103778,377.719702035988,0
BAU historic production,BAU,historic production,2035,total_below_poverty,Poverty,Below poverty line,851621.367286942,3495688.15305983,0.243620520480783,68.4407297570128,0
BAU historic production,BAU,historic production,2035,white,Race,white,1177220.74333923,9378258.40450366,0.125526584208205,120.705679319658,0
BAU historic production,BAU,historic production,2036,aialnative,Race,American Indian or Alaska Native,11609.9756330885,96722.6985880788,0.120033619848976,1.07614608815229,0
BAU historic production,BAU,historic production,2036,asian,Race,Asian,765217.225780595,3847285.01356629,0.198897982104858,77.7845374177905,0
BAU historic production,BAU,historic production,2036,black,Race,Black,508531.43113678,1293179.54364969,0.393241165647866,44.3106442220904,0
BAU historic production,BAU,historic production,2036,dac,DAC,DAC,2277725.326815,4904842,0.464383017193011,180.092190106329,0
BAU historic production,BAU,historic production,2036,hawaiian_pacisl,Race,Hawaiian or Other Pacific Islander,20609.1957274025,84069.5141773729,0.245144698753944,1.82257816192945,0
BAU historic production,BAU,historic production,2036,hispanic,Race,Hispanic,2360235.72165845,8428074.2556147,0.280044485854653,193.410610006847,0
BAU historic production,BAU,historic production,2036,non_dac,DAC,Non-DAC,2732448.13550243,19197950,0.142330203771884,278.447027016045,0
BAU historic production,BAU,historic production,2036,nonh_other,Race,Other (Non-Hispanic),25645.6753690213,126860.720818522,0.202156153642767,2.33454928898536,0
BAU historic production,BAU,historic production,2036,nonh_two_or_more,Race,Two or more races (Non-Hispanic),141044.289606929,848341.849081609,0.16625879032093,13.6071331564984,0
BAU historic production,BAU,historic production,2036,total_above_poverty,Poverty,Above poverty line,4158510.9194193,20607103.8469401,0.201799872039602,388.271534111487,0
BAU historic production,BAU,historic production,2036,total_below_poverty,Poverty,Below poverty line,851662.542898137,3495688.15305983,0.243632299452302,70.2676830108872,0
BAU historic production,BAU,historic production,2036,white,Race,white,1177279.94740515,9378258.40450366,0.125532897114436,124.193018780082,0
BAU historic production,BAU,historic production,2037,aialnative,Race,American Indian or Alaska Native,11610.4619544737,96722.6985880788,0.120038647845426,1.10353249920682,0
BAU historic production,BAU,historic production,2037,asian,Race,Asian,765248.029099193,3847285.01356629,0.198905988612951,79.9125254546406,0
BAU historic production,BAU,historic production,2037,black,Race,Black,508552.680635864,1293179.54364969,0.393257597626849,45.4366874028816,0
BAU historic production,BAU,historic production,2037,dac,DAC,DAC,2277815.568272,4904842,0.464401415636222,184.568945355171,0
BAU historic production,BAU,historic production,2037,hawaiian_pacisl,Race,Hawaiian or Other Pacific Islander,20610.0482658233,84069.5141773729,0.245154839628781,1.86865182217279,0
BAU historic production,BAU,historic production,2037,hispanic,Race,Hispanic,2360328.8422624,8428074.2556147,0.280055534713636,198.275731299134,0
BAU historic production,BAU,historic production,2037,non_dac,DAC,Non-DAC,2732560.88702844,19197950,0.142336076874272,285.948879525545,0
BAU historic production,BAU,historic production,2037,nonh_other,Race,Other (Non-Hispanic),25646.7621848031,126860.720818522,0.202164720642661,2.39536902664011,0
BAU historic production,BAU,historic production,2037,nonh_two_or_more,Race,Two or more races (Non-Hispanic),141050.292647101,848341.849081609,0.166265866525149,13.9661788768693,0
BAU historic production,BAU,historic production,2037,total_above_poverty,Poverty,Above poverty line,4158679.59935275,20607103.8469401,0.201808057563133,398.4767201757,0
BAU historic production,BAU,historic production,2037,total_below_poverty,Poverty,Below poverty line,851696.855947677,3495688.15305983,0.243642115273404,72.0411047050169,0
BAU historic production,BAU,historic production,2037,white,Race,white,1177329.33825079,9378258.40450366,0.125538163640854,127.55914849917,0
BAU historic production,BAU,historic production,2038,aialnative,Race,American Indian or Alaska Native,11610.8777024081,96722.6985880788,0.120042946194629,1.13083983537556,0
BAU historic production,BAU,historic production,2038,asian,Race,Asian,765274.329989861,3847285.01356629,0.198912824833968,82.0442935970403,0
BAU historic production,BAU,historic production,2038,black,Race,Black,508570.840726385,1293179.54364969,0.393271640603797,46.5583299100249,0
BAU historic production,BAU,historic production,2038,dac,DAC,DAC,2277892.56858943,4904842,0.464417114473703,189.035125479071,0
BAU historic production,BAU,historic production,2038,hawaiian_pacisl,Race,Hawaiian or Other Pacific Islander,20610.7769486124,84069.5141773729,0.245163507251,1.91459933150622,0
BAU historic production,BAU,historic production,2038,hispanic,Race,Hispanic,2360408.27719123,8428074.2556147,0.280064959752668,203.133071460852,0
BAU historic production,BAU,historic production,2038,non_dac,DAC,Non-DAC,2732657.202065,19197950,0.14234109381809,293.453927524246,0
BAU historic production,BAU,historic production,2038,nonh_other,Race,Other (Non-Hispanic),25647.6913012238,126860.720818522,0.202172044552021,2.45609850948172,0
BAU historic production,BAU,historic production,2038,nonh_two_or_more,Race,Two or more races (Non-Hispanic),141055.426315272,848341.849081609,0.166271917939654,14.3248425014964,0
BAU historic production,BAU,historic production,2038,total_above_poverty,Poverty,Above poverty line,4158823.62593809,20607103.8469401,0.201815046734752,408.678725941807,0
BAU historic production,BAU,historic production,2038,total_below_poverty,Poverty,Below poverty line,851726.144716322,3495688.15305983,0.243650493815014,73.8103270615088,0
BAU historic production,BAU,historic production,2038,white,Race,white,1177371.55047944,9378258.40450366,0.125542664714169,130.926977857539,0
BAU historic production,BAU,historic production,2039,aialnative,Race,American Indian or Alaska Native,11611.2285012004,96722.6985880788,0.120046573045383,1.1575089531608,0
BAU historic production,BAU,historic production,2039,asian,Race,Asian,765296.488833202,3847285.01356629,0.198918584439317,84.1486548539274,0
BAU historic production,BAU,historic production,2039,black,Race,Black,508586.157648125,1293179.54364969,0.393283484992936,47.6565740833699,0
BAU historic production,BAU,historic production,2039,dac,DAC,DAC,2277957.39049526,4904842,0.46443033037461,193.433323642826,0
BAU historic production,BAU,historic production,2039,hawaiian_pacisl,Race,Hawaiian or Other Pacific Islander,20611.3916401027,84069.5141773729,0.245170818956038,1.95939509199819,0
BAU historic production,BAU,historic production,2039,hispanic,Race,Hispanic,2360475.12707804,8428074.2556147,0.280072891563042,207.915657454086,0
BAU historic production,BAU,historic production,2039,non_dac,DAC,Non-DAC,2732738.39516471,19197950,0.142345323076928,300.824232570277,0
BAU historic production,BAU,historic production,2039,nonh_other,Race,Other (Non-Hispanic),25648.4752772745,126860.720818522,0.202178224369112,2.51558533022772,0
BAU historic production,BAU,historic production,2039,nonh_two_or_more,Race,Two or more races (Non-Hispanic),141059.759747007,848341.849081609,0.166277026059382,14.67555090646,0
BAU historic production,BAU,historic production,2039,total_above_poverty,Poverty,Above poverty line,4158944.97343208,20607103.8469401,0.201820935359125,418.708322306934,0
BAU historic production,BAU,historic production,2039,total_below_poverty,Poverty,Below poverty line,851750.81222788,3495688.15305983,0.243657550368825,75.5492339061699,0
BAU historic production,BAU,historic production,2039,white,Race,white,1177407.15693502,9378258.40450366,0.125546461416503,134.22862953987,0
BAU historic production,BAU,historic production,2040,aialnative,Race,American Indian or Alaska Native,11611.5223856103,96722.6985880788,0.120049611467741,1.18432457015049,0
BAU historic production,BAU,historic production,2040,asian,Race,Asian,765315.016652017,3847285.01356629,0.19892340025586,86.2782451144154,0
BAU historic production,BAU,historic production,2040,black,Race,Black,508598.983534535,1293179.54364969,0.393293403094774,48.7670265476431,0
BAU historic production,BAU,historic production,2040,dac,DAC,DAC,2278011.53313376,4904842,0.464441368984723,197.888458975608,0
BAU historic production,BAU,historic production,2040,hawaiian_pacisl,Race,Hawaiian or Other Pacific Islander,20611.9064704664,84069.5141773729,0.245176942821135,2.0044127581135,0
BAU historic production,BAU,historic production,2040,hispanic,Race,Hispanic,2360530.9370699,8428074.2556147,0.280079513478104,212.752893879533,0
BAU historic production,BAU,historic production,2040,non_dac,DAC,Non-DAC,2732806.33102485,19197950,0.142348861780808,308.253330248507,0
BAU historic production,BAU,historic production,2040,nonh_other,Race,Other (Non-Hispanic),25649.1320899894,126860.720818522,0.202183401800792,2.57581259439368,0
BAU historic production,BAU,historic production,2040,nonh_two_or_more,Race,Two or more races (Non-Hispanic),141063.392181606,848341.849081609,0.166281307864651,15.0290331422391,0
BAU historic production,BAU,historic production,2040,total_above_poverty,Poverty,Above poverty line,4159046.43710173,20607103.8469401,0.201825859082051,428.836589625714,0
BAU historic production,BAU,historic production,2040,total_below_poverty,Poverty,Below poverty line,851771.427056882,3495688.15305983,0.24366344758508,77.3051995984023,0
BAU historic production,BAU,historic production,2040,white,Race,white,1177436.97377447,9378258.40450366,0.125549640774351,137.55004061763,0
BAU historic production,BAU,historic production,2041,aialnative,Race,American Indian or Alaska Native,11611.7698717199,96722.6985880788,0.120052170185739,1.20806883677362,0
BAU historic production,BAU,historic production,2041,asian,Race,Asian,765330.580053018,3847285.01356629,0.198927445550385,88.1614050471732,0
BAU historic production,BAU,historic production,2041,black,Race,Black,508609.777402709,1293179.54364969,0.393301749861646,49.737756451513,0
